"","phase","date","site","bait_take","species","prints_count","raven_visit_1_pa","raven_visit_1_time","raven_visit_2_pa","raven_visit_2_time","raven_visit_3_pa","raven_visit_3_time","fox_visit_1_pa","fox_visit_1_time","fox_visit_2_pa","fox_visit_2_time","fox_visit_3_pa","fox_visit_3_time","fox_visit_4_pa","fox_visit_4_time","fox_visit_5_pa","fox_visit_5_time","treatment","foxes","ravens","bait_notes","bait_yes","minimum_temperature_c","maximum_temperature_c","rainfall_mm","evaporation_mm","sunshine_hours","direction_of_maximum_wind_gust","speed_of_maximum_wind_gust_km_h","time_of_maximum_wind_gust","x9am_temperature_c","x9am_relative_humidity_percent","x9am_cloud_amount_oktas","x9am_wind_direction","x9am_wind_speed_km_h","x9am_msl_pressure_h_pa","x3pm_temperature_c","x3pm_relative_humidity_percent","x3pm_cloud_amount_oktas","x3pm_wind_direction","x3pm_wind_speed_km_h","x3pm_msl_pressure_h_pa","fox_visit_pa","fox_visit_n","raven_visit_pa","raven_visit_n"
"469","2",2024-01-30,"F09",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"470","2",2024-01-30,"F10",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,"PE","Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"471","2",2024-01-30,"F12",1,"Raven","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"472","2",2024-01-30,"F13",1,"Raven","0",1,1899-12-31 13:28:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"Yes",1
"473","2",2024-01-30,"F16",1,"Raven","0",1,1899-12-31 18:52:00,1,1899-12-31 11:28:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"Yes",2
"474","2",2024-01-30,"F18",1,"Raven","0",1,1899-12-31 14:29:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,"PE","Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"Yes",1
"475","2",2024-01-30,"F27",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"476","2",2024-01-30,"F57",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"477","2",2024-01-30,NA,1,"Raven","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"478","2",2024-01-30,"F01",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"479","2",2024-01-30,"F02",1,"Unknown","3",0,NA,0,NA,0,NA,1,"0.15555555555555556",0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"Yes",1,"No",0
"480","2",2024-01-30,"F07",1,"Unknown","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"481","2",2024-01-30,"F17",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"482","2",2024-01-30,"F28",1,"Unknown","2",0,NA,0,NA,0,NA,1,"0.85416666666666663",1,1899-12-31 23:10:00,1,1899-12-31 00:25:00,1,1899-12-31 05:36:00,0,NA,"Treatment",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"Yes",4,"No",0
"483","2",2024-01-30,"F34",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"484","2",2024-01-30,"F55",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",12.9,28.6,0,NA,NA,"NE",30,1899-12-31 14:23:00,21.4,58,8,"SE","11",1014.5,27.5,57,4,"NNE",15,1011.5,"No",0,"No",0
"485","2",2024-01-31,"F05",1,"Fox","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"486","2",2024-01-31,"F11",1,"Fox","1",0,NA,0,NA,0,NA,1,"0.26805555555555555",0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",1,"No",0
"487","2",2024-01-31,"F12",1,"Fox","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"488","2",2024-01-31,"F31",1,"Fox","0",1,1899-12-31 08:30:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"Yes",1
"489","2",2024-01-31,"F35",1,"Fox","3",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"490","2",2024-01-31,"F53",1,"Fox","1",0,NA,0,NA,0,NA,1,"0.78194444444444444",1,1899-12-31 20:31:00,1,1899-12-31 23:05:00,1,1899-12-31 01:17:00,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",4,"No",0
"491","2",2024-01-31,"F55",1,"Fox","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"492","2",2024-01-31,"F56",1,"Fox","1",0,NA,0,NA,0,NA,1,"0.11041666666666666",0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",1,"No",0
"493","2",2024-01-31,"F03",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"494","2",2024-01-31,"F10",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"495","2",2024-01-31,"F13",0,"Not taken","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"496","2",2024-01-31,"F15",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"497","2",2024-01-31,"F18",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"498","2",2024-01-31,"F19",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"499","2",2024-01-31,"F20",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"500","2",2024-01-31,"F21",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"501","2",2024-01-31,"F22",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"502","2",2024-01-31,"F23",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"503","2",2024-01-31,"F24",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"504","2",2024-01-31,"F25",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"505","2",2024-01-31,"F26",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"506","2",2024-01-31,"F30",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"507","2",2024-01-31,"F40",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"508","2",2024-01-31,"F48",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"509","2",2024-01-31,"F54",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"510","2",2024-01-31,"F57",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"511","2",2024-01-31,"F58",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"512","2",2024-01-31,"F01",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"513","2",2024-01-31,"F04",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"514","2",2024-01-31,"F06",1,"Raven","1",0,NA,0,NA,0,NA,1,"0.83472222222222225",0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",1,"No",0
"515","2",2024-01-31,"F09",1,"Raven","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"516","2",2024-01-31,"F14",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,"PE","Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"517","2",2024-01-31,"F16",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"518","2",2024-01-31,"F27",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"519","2",2024-01-31,"F52",1,"Raven","2",1,1899-12-31 14:50:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"Yes",1
"520","2",2024-01-31,NA,1,"Raven","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"521","2",2024-01-31,"F02",1,"Unknown","1",0,NA,0,NA,0,NA,1,"0.97291666666666676",1,1899-12-31 01:21:00,0,NA,0,NA,0,NA,"Treatment",NA,NA,"PE","Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",2,"No",0
"522","2",2024-01-31,"F07",1,"Unknown","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"523","2",2024-01-31,"F08",1,"Unknown","2",0,NA,0,NA,0,NA,1,"6.6666666666666666E-2",0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",1,"No",0
"524","2",2024-01-31,"F17",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"525","2",2024-01-31,"F28",1,"Unknown","2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"526","2",2024-01-31,"F29",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"527","2",2024-01-31,"F32",1,"Unknown","1",0,NA,0,NA,0,NA,1,"0.9770833333333333",0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"Yes",1,"No",0
"528","2",2024-01-31,"F34",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",18.2,26.2,0.4,NA,NA,"E",48,1899-12-31 17:09:00,21.2,80,8,"NE","13",1012.7,25.1,63,5,"NE",19,1011.4,"No",0,"No",0
"529","2",2024-02-01,"F12",1,"Fox","SM",0,NA,0,NA,0,NA,1,"0.14722222222222223",0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"Yes",1,"No",0
"530","2",2024-02-01,"F23",1,"Fox","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"531","2",2024-02-01,"F34",1,"Fox","SM",0,NA,0,NA,0,NA,1,"0.22291666666666665",0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"Yes",1,"No",0
"532","2",2024-02-01,"F35",1,"Fox","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"533","2",2024-02-01,"F52",1,"Fox","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"534","2",2024-02-01,"F53",1,"Fox","2",0,NA,0,NA,0,NA,1,"0.75",1,1899-12-31 20:37:00,1,1899-12-31 04:32:00,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"Yes",3,"No",0
"535","2",2024-02-01,"F56",1,"Fox","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"536","2",2024-02-01,"F05",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"537","2",2024-02-01,"F13",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"538","2",2024-02-01,"F14",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"539","2",2024-02-01,"F15",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"540","2",2024-02-01,"F19",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"541","2",2024-02-01,"F20",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"542","2",2024-02-01,"F21",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"543","2",2024-02-01,"F22",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"544","2",2024-02-01,"F24",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"545","2",2024-02-01,"F25",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"546","2",2024-02-01,"F26",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
"547","2",2024-02-01,"F27",0,"Not taken","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",16,31.5,0,NA,NA,"W",39,1899-12-31 17:09:00,17.2,85,8,"NNW","11",1013.4,30.8,36,NA,"WNW",17,1008.1,"No",0,"No",0
